time_from_creep_onset_s,stress_Pa,strain_frac
5.255000000000000000e+03,2.688000000000000000e+08,1.022889914441120901e-01
5.256000000000000000e+03,2.688000000000000000e+08,1.022894576224028934e-01
5.257000000000000000e+03,2.688000000000000000e+08,1.022899237120076660e-01
5.258000000000000000e+03,2.688000000000000000e+08,1.022903897129600753e-01
5.259000000000000000e+03,2.688000000000000000e+08,1.022908556252939000e-01
5.260000000000000000e+03,2.688000000000000000e+08,1.022913214490428074e-01
5.261000000000000000e+03,2.688000000000000000e+08,1.022917871842404791e-01
5.262000000000000000e+03,2.688000000000000000e+08,1.022922528309205964e-01
5.263000000000000000e+03,2.688000000000000000e+08,1.022927183891167713e-01
5.264000000000000000e+03,2.688000000000000000e+08,1.022931838588626297e-01
5.265000000000000000e+03,2.688000000000000000e+08,1.022936492401917974e-01
5.266000000000000000e+03,2.688000000000000000e+08,1.022941145331378310e-01
5.267000000000000000e+03,2.688000000000000000e+08,1.022945797377343147e-01
5.268000000000000000e+03,2.688000000000000000e+08,1.022950448540147772e-01
5.269000000000000000e+03,2.688000000000000000e+08,1.022955098820127473e-01
5.270000000000000000e+03,2.688000000000000000e+08,1.022959748217617398e-01
5.271000000000000000e+03,2.688000000000000000e+08,1.022964396732952558e-01
5.272000000000000000e+03,2.688000000000000000e+08,1.022969044366467406e-01
5.273000000000000000e+03,2.688000000000000000e+08,1.022973691118496675e-01
5.274000000000000000e+03,2.688000000000000000e+08,1.022978336989374126e-01
5.275000000000000000e+03,2.688000000000000000e+08,1.022982981979434630e-01
5.276000000000000000e+03,2.688000000000000000e+08,1.022987626089011531e-01
5.277000000000000000e+03,2.688000000000000000e+08,1.022992269318438868e-01
5.278000000000000000e+03,2.688000000000000000e+08,1.022996911668050263e-01
5.279000000000000000e+03,2.688000000000000000e+08,1.023001553138178643e-01
5.280000000000000000e+03,2.688000000000000000e+08,1.023006193729157631e-01
5.281000000000000000e+03,2.688000000000000000e+08,1.023010833441319878e-01
5.282000000000000000e+03,2.688000000000000000e+08,1.023015472274998450e-01
5.283000000000000000e+03,2.688000000000000000e+08,1.023020110230525859e-01
5.284000000000000000e+03,2.688000000000000000e+08,1.023024747308234339e-01
5.285000000000000000e+03,2.688000000000000000e+08,1.023029383508456264e-01
5.286000000000000000e+03,2.688000000000000000e+08,1.023034018831523867e-01
5.287000000000000000e+03,2.688000000000000000e+08,1.023038653277768550e-01
5.288000000000000000e+03,2.688000000000000000e+08,1.023043286847522271e-01
5.289000000000000000e+03,2.688000000000000000e+08,1.023047919541116568e-01
5.290000000000000000e+03,2.688000000000000000e+08,1.023052551358882428e-01
5.291000000000000000e+03,2.688000000000000000e+08,1.023057182301151252e-01
5.292000000000000000e+03,2.688000000000000000e+08,1.023061812368253748e-01
5.293000000000000000e+03,2.688000000000000000e+08,1.023066441560520762e-01
5.294000000000000000e+03,2.688000000000000000e+08,1.023071069878282724e-01
5.295000000000000000e+03,2.688000000000000000e+08,1.023075697321869926e-01
5.296000000000000000e+03,2.688000000000000000e+08,1.023080323891612797e-01
5.297000000000000000e+03,2.688000000000000000e+08,1.023084949587840936e-01
5.298000000000000000e+03,2.688000000000000000e+08,1.023089574410884356e-01
5.299000000000000000e+03,2.688000000000000000e+08,1.023094198361072654e-01
5.300000000000000000e+03,2.688000000000000000e+08,1.023098821438735290e-01
5.301000000000000000e+03,2.688000000000000000e+08,1.023103443644201305e-01
5.302000000000000000e+03,2.688000000000000000e+08,1.023108064977799880e-01
5.303000000000000000e+03,2.688000000000000000e+08,1.023112685439859781e-01
5.304000000000000000e+03,2.688000000000000000e+08,1.023117305030709773e-01
5.305000000000000000e+03,2.688000000000000000e+08,1.023121923750678203e-01
5.306000000000000000e+03,2.688000000000000000e+08,1.023126541600093420e-01
5.307000000000000000e+03,2.688000000000000000e+08,1.023131158579283495e-01
5.308000000000000000e+03,2.688000000000000000e+08,1.023135774688576499e-01
5.309000000000000000e+03,2.688000000000000000e+08,1.023140389928300087e-01
5.310000000000000000e+03,2.688000000000000000e+08,1.023145004298781635e-01
5.311000000000000000e+03,2.688000000000000000e+08,1.023149617800348937e-01
5.312000000000000000e+03,2.688000000000000000e+08,1.023154230433328676e-01
5.313000000000000000e+03,2.688000000000000000e+08,1.023158842198048091e-01
5.314000000000000000e+03,2.688000000000000000e+08,1.023163453094834141e-01
5.315000000000000000e+03,2.688000000000000000e+08,1.023168063124013233e-01
5.316000000000000000e+03,2.688000000000000000e+08,1.023172672285911911e-01
5.317000000000000000e+03,2.688000000000000000e+08,1.023177280580856441e-01
5.318000000000000000e+03,2.688000000000000000e+08,1.023181888009172674e-01
5.319000000000000000e+03,2.688000000000000000e+08,1.023186494571186739e-01
5.320000000000000000e+03,2.688000000000000000e+08,1.023191100267224485e-01
5.321000000000000000e+03,2.688000000000000000e+08,1.023195705097611208e-01
5.322000000000000000e+03,2.688000000000000000e+08,1.023200309062672064e-01
5.323000000000000000e+03,2.688000000000000000e+08,1.023204912162732627e-01
5.324000000000000000e+03,2.688000000000000000e+08,1.023209514398117637e-01
5.325000000000000000e+03,2.688000000000000000e+08,1.023214115769151833e-01
5.326000000000000000e+03,2.688000000000000000e+08,1.023218716276160095e-01
5.327000000000000000e+03,2.688000000000000000e+08,1.023223315919466470e-01
5.328000000000000000e+03,2.688000000000000000e+08,1.023227914699395696e-01
5.329000000000000000e+03,2.688000000000000000e+08,1.023232512616271128e-01
5.330000000000000000e+03,2.688000000000000000e+08,1.023237109670417366e-01
5.331000000000000000e+03,2.688000000000000000e+08,1.023241705862157624e-01
5.332000000000000000e+03,2.688000000000000000e+08,1.023246301191815810e-01
5.333000000000000000e+03,2.688000000000000000e+08,1.023250895659714721e-01
5.334000000000000000e+03,2.688000000000000000e+08,1.023255489266178125e-01
5.335000000000000000e+03,2.688000000000000000e+08,1.023260082011528405e-01
5.336000000000000000e+03,2.688000000000000000e+08,1.023264673896088772e-01
5.337000000000000000e+03,2.688000000000000000e+08,1.023269264920181609e-01
5.338000000000000000e+03,2.688000000000000000e+08,1.023273855084129574e-01
5.339000000000000000e+03,2.688000000000000000e+08,1.023278444388254771e-01
5.340000000000000000e+03,2.688000000000000000e+08,1.023283032832879025e-01
5.341000000000000000e+03,2.688000000000000000e+08,1.023287620418324578e-01
5.342000000000000000e+03,2.688000000000000000e+08,1.023292207144912841e-01
5.343000000000000000e+03,2.688000000000000000e+08,1.023296793012965361e-01
5.344000000000000000e+03,2.688000000000000000e+08,1.023301378022803826e-01
5.345000000000000000e+03,2.688000000000000000e+08,1.023305962174749228e-01
5.346000000000000000e+03,2.688000000000000000e+08,1.023310545469122146e-01
5.347000000000000000e+03,2.688000000000000000e+08,1.023315127906243988e-01
5.348000000000000000e+03,2.688000000000000000e+08,1.023319709486434914e-01
5.349000000000000000e+03,2.688000000000000000e+08,1.023324290210015641e-01
5.350000000000000000e+03,2.688000000000000000e+08,1.023328870077306468e-01
5.351000000000000000e+03,2.688000000000000000e+08,1.023333449088627140e-01
5.352000000000000000e+03,2.688000000000000000e+08,1.023338027244297677e-01
5.353000000000000000e+03,2.688000000000000000e+08,1.023342604544637824e-01
5.354000000000000000e+03,2.688000000000000000e+08,1.023347180989967464e-01
5.355000000000000000e+03,2.688000000000000000e+08,1.023351756580605371e-01
5.356000000000000000e+03,2.688000000000000000e+08,1.023356331316871010e-01
5.357000000000000000e+03,2.688000000000000000e+08,1.023360905199083570e-01
5.358000000000000000e+03,2.688000000000000000e+08,1.023365478227561687e-01
5.359000000000000000e+03,2.688000000000000000e+08,1.023370050402623854e-01
5.360000000000000000e+03,2.688000000000000000e+08,1.023374621724588845e-01
5.361000000000000000e+03,2.688000000000000000e+08,1.023379192193774739e-01
5.362000000000000000e+03,2.688000000000000000e+08,1.023383761810499754e-01
5.363000000000000000e+03,2.688000000000000000e+08,1.023388330575081689e-01
5.364000000000000000e+03,2.688000000000000000e+08,1.023392898487838626e-01
5.365000000000000000e+03,2.688000000000000000e+08,1.023397465549087532e-01
5.366000000000000000e+03,2.688000000000000000e+08,1.023402031759146485e-01
5.367000000000000000e+03,2.688000000000000000e+08,1.023406597118332317e-01
5.368000000000000000e+03,2.688000000000000000e+08,1.023411161626962274e-01
5.369000000000000000e+03,2.688000000000000000e+08,1.023415725285353045e-01
5.370000000000000000e+03,2.688000000000000000e+08,1.023420288093821323e-01
5.371000000000000000e+03,2.688000000000000000e+08,1.023424850052683799e-01
5.372000000000000000e+03,2.688000000000000000e+08,1.023429411162256747e-01
5.373000000000000000e+03,2.688000000000000000e+08,1.023433971422856165e-01
5.374000000000000000e+03,2.688000000000000000e+08,1.023438530834798327e-01
5.375000000000000000e+03,2.688000000000000000e+08,1.023443089398398675e-01
5.376000000000000000e+03,2.688000000000000000e+08,1.023447647113973208e-01
5.377000000000000000e+03,2.688000000000000000e+08,1.023452203981837227e-01
5.378000000000000000e+03,2.688000000000000000e+08,1.023456760002305899e-01
5.379000000000000000e+03,2.688000000000000000e+08,1.023461315175694664e-01
5.380000000000000000e+03,2.688000000000000000e+08,1.023465869502317854e-01
5.381000000000000000e+03,2.688000000000000000e+08,1.023470422982490774e-01
5.382000000000000000e+03,2.688000000000000000e+08,1.023474975616527893e-01
5.383000000000000000e+03,2.688000000000000000e+08,1.023479527404743544e-01
5.384000000000000000e+03,2.688000000000000000e+08,1.023484078347451920e-01
5.385000000000000000e+03,2.688000000000000000e+08,1.023488628444967075e-01
5.386000000000000000e+03,2.688000000000000000e+08,1.023493177697602924e-01
5.387000000000000000e+03,2.688000000000000000e+08,1.023497726105673106e-01
5.388000000000000000e+03,2.688000000000000000e+08,1.023502273669491397e-01
5.389000000000000000e+03,2.688000000000000000e+08,1.023506820389370742e-01
5.390000000000000000e+03,2.688000000000000000e+08,1.023511366265624639e-01
5.391000000000000000e+03,2.688000000000000000e+08,1.023515911298565895e-01
5.392000000000000000e+03,2.688000000000000000e+08,1.023520455488507591e-01
5.393000000000000000e+03,2.688000000000000000e+08,1.023524998835762118e-01
5.394000000000000000e+03,2.688000000000000000e+08,1.023529541340642141e-01
5.395000000000000000e+03,2.688000000000000000e+08,1.023534083003459771e-01
5.396000000000000000e+03,2.688000000000000000e+08,1.023538623824527399e-01
5.397000000000000000e+03,2.688000000000000000e+08,1.023543163804156858e-01
5.398000000000000000e+03,2.688000000000000000e+08,1.023547702942659704e-01
5.399000000000000000e+03,2.688000000000000000e+08,1.023552241240348187e-01
5.400000000000000000e+03,2.688000000000000000e+08,1.023556778697533032e-01
5.401000000000000000e+03,2.688000000000000000e+08,1.023561315314525932e-01
5.402000000000000000e+03,2.688000000000000000e+08,1.023565851091637890e-01
5.403000000000000000e+03,2.688000000000000000e+08,1.023570386029179630e-01
5.404000000000000000e+03,2.688000000000000000e+08,1.023574920127462151e-01
5.405000000000000000e+03,2.688000000000000000e+08,1.023579453386796179e-01
5.406000000000000000e+03,2.688000000000000000e+08,1.023583985807491603e-01
5.407000000000000000e+03,2.688000000000000000e+08,1.023588517389859148e-01
5.408000000000000000e+03,2.688000000000000000e+08,1.023593048134208705e-01
5.409000000000000000e+03,2.688000000000000000e+08,1.023597578040850026e-01
5.410000000000000000e+03,2.688000000000000000e+08,1.023602107110093001e-01
5.411000000000000000e+03,2.688000000000000000e+08,1.023606635342247106e-01
5.412000000000000000e+03,2.688000000000000000e+08,1.023611162737621816e-01
5.413000000000000000e+03,2.688000000000000000e+08,1.023615689296526049e-01
5.414000000000000000e+03,2.688000000000000000e+08,1.023620215019269142e-01
5.415000000000000000e+03,2.688000000000000000e+08,1.023624739906159875e-01
5.416000000000000000e+03,2.688000000000000000e+08,1.023629263957506752e-01
5.417000000000000000e+03,2.688000000000000000e+08,1.023633787173618553e-01
5.418000000000000000e+03,2.688000000000000000e+08,1.023638309554803505e-01
5.419000000000000000e+03,2.688000000000000000e+08,1.023642831101369832e-01
5.420000000000000000e+03,2.688000000000000000e+08,1.023647351813625345e-01
5.421000000000000000e+03,2.688000000000000000e+08,1.023651871691878407e-01
5.422000000000000000e+03,2.688000000000000000e+08,1.023656390736435995e-01
5.423000000000000000e+03,2.688000000000000000e+08,1.023660908947606057e-01
5.424000000000000000e+03,2.688000000000000000e+08,1.023665426325695710e-01
5.425000000000000000e+03,2.688000000000000000e+08,1.023669942871012206e-01
5.426000000000000000e+03,2.688000000000000000e+08,1.023674458583862523e-01
5.427000000000000000e+03,2.688000000000000000e+08,1.023678973464553499e-01
5.428000000000000000e+03,2.688000000000000000e+08,1.023683487513391693e-01
5.429000000000000000e+03,2.688000000000000000e+08,1.023688000730683667e-01
5.430000000000000000e+03,2.688000000000000000e+08,1.023692513116735564e-01
5.431000000000000000e+03,2.688000000000000000e+08,1.023697024671853806e-01
5.432000000000000000e+03,2.688000000000000000e+08,1.023701535396344120e-01
5.433000000000000000e+03,2.688000000000000000e+08,1.023706045290512512e-01
5.434000000000000000e+03,2.688000000000000000e+08,1.023710554354664154e-01
5.435000000000000000e+03,2.688000000000000000e+08,1.023715062589105051e-01
5.436000000000000000e+03,2.688000000000000000e+08,1.023719569994140377e-01
5.437000000000000000e+03,2.688000000000000000e+08,1.023724076570075026e-01
5.438000000000000000e+03,2.688000000000000000e+08,1.023728582317214308e-01
5.439000000000000000e+03,2.688000000000000000e+08,1.023733087235862566e-01
5.440000000000000000e+03,2.688000000000000000e+08,1.023737591326324831e-01
5.441000000000000000e+03,2.688000000000000000e+08,1.023742094588905305e-01
5.442000000000000000e+03,2.688000000000000000e+08,1.023746597023908189e-01
5.443000000000000000e+03,2.688000000000000000e+08,1.023751098631637962e-01
5.444000000000000000e+03,2.688000000000000000e+08,1.023755599412398409e-01
5.445000000000000000e+03,2.688000000000000000e+08,1.023760099366493037e-01
5.446000000000000000e+03,2.688000000000000000e+08,1.023764598494225769e-01
5.447000000000000000e+03,2.688000000000000000e+08,1.023769096795900113e-01
5.448000000000000000e+03,2.688000000000000000e+08,1.023773594271819160e-01
5.449000000000000000e+03,2.688000000000000000e+08,1.023778090922285999e-01
5.450000000000000000e+03,2.688000000000000000e+08,1.023782586747603723e-01
5.451000000000000000e+03,2.688000000000000000e+08,1.023787081748075006e-01
5.452000000000000000e+03,2.688000000000000000e+08,1.023791575924002523e-01
5.453000000000000000e+03,2.688000000000000000e+08,1.023796069275688531e-01
5.454000000000000000e+03,2.688000000000000000e+08,1.023800561803435705e-01
5.455000000000000000e+03,2.688000000000000000e+08,1.023805053507545887e-01
5.456000000000000000e+03,2.688000000000000000e+08,1.023809544388320919e-01
5.457000000000000000e+03,2.688000000000000000e+08,1.023814034446062643e-01
5.458000000000000000e+03,2.688000000000000000e+08,1.023818523681073039e-01
5.459000000000000000e+03,2.688000000000000000e+08,1.023823012093653118e-01
5.460000000000000000e+03,2.688000000000000000e+08,1.023827499684104442e-01
5.461000000000000000e+03,2.688000000000000000e+08,1.023831986452727882e-01
5.462000000000000000e+03,2.688000000000000000e+08,1.023836472399824449e-01
5.463000000000000000e+03,2.688000000000000000e+08,1.023840957525695150e-01
5.464000000000000000e+03,2.688000000000000000e+08,1.023845441830640302e-01
5.465000000000000000e+03,2.688000000000000000e+08,1.023849925314960774e-01
5.466000000000000000e+03,2.688000000000000000e+08,1.023854407978956466e-01
5.467000000000000000e+03,2.688000000000000000e+08,1.023858889822927554e-01
5.468000000000000000e+03,2.688000000000000000e+08,1.023863370847174215e-01
5.469000000000000000e+03,2.688000000000000000e+08,1.023867851051996070e-01
5.470000000000000000e+03,2.688000000000000000e+08,1.023872330437692740e-01
5.471000000000000000e+03,2.688000000000000000e+08,1.023876809004563848e-01
5.472000000000000000e+03,2.688000000000000000e+08,1.023881286752908598e-01
5.473000000000000000e+03,2.688000000000000000e+08,1.023885763683026057e-01
5.474000000000000000e+03,2.688000000000000000e+08,1.023890239795215290e-01
5.475000000000000000e+03,2.688000000000000000e+08,1.023894715089775226e-01
5.476000000000000000e+03,2.688000000000000000e+08,1.023899189567004375e-01
5.477000000000000000e+03,2.688000000000000000e+08,1.023903663227201249e-01
5.478000000000000000e+03,2.688000000000000000e+08,1.023908136070664221e-01
5.479000000000000000e+03,2.688000000000000000e+08,1.023912608097691246e-01
5.480000000000000000e+03,2.688000000000000000e+08,1.023917079308580697e-01
5.481000000000000000e+03,2.688000000000000000e+08,1.023921549703629974e-01
5.482000000000000000e+03,2.688000000000000000e+08,1.023926019283137034e-01
5.483000000000000000e+03,2.688000000000000000e+08,1.023930488047399279e-01
5.484000000000000000e+03,2.688000000000000000e+08,1.023934955996714247e-01
5.485000000000000000e+03,2.688000000000000000e+08,1.023939423131378645e-01
5.486000000000000000e+03,2.688000000000000000e+08,1.023943889451690153e-01
5.487000000000000000e+03,2.688000000000000000e+08,1.023948354957945062e-01
5.488000000000000000e+03,2.688000000000000000e+08,1.023952819650440216e-01
5.489000000000000000e+03,2.688000000000000000e+08,1.023957283529472323e-01
5.490000000000000000e+03,2.688000000000000000e+08,1.023961746595337674e-01
5.491000000000000000e+03,2.688000000000000000e+08,1.023966208848332421e-01
5.492000000000000000e+03,2.688000000000000000e+08,1.023970670288752716e-01
5.493000000000000000e+03,2.688000000000000000e+08,1.023975130916894294e-01
5.494000000000000000e+03,2.688000000000000000e+08,1.023979590733053030e-01
5.495000000000000000e+03,2.688000000000000000e+08,1.023984049737524243e-01
5.496000000000000000e+03,2.688000000000000000e+08,1.023988507930603670e-01
5.497000000000000000e+03,2.688000000000000000e+08,1.023992965312586212e-01
5.498000000000000000e+03,2.688000000000000000e+08,1.023997421883767328e-01
5.499000000000000000e+03,2.688000000000000000e+08,1.024001877644441505e-01
5.500000000000000000e+03,2.688000000000000000e+08,1.024006332594903784e-01
5.501000000000000000e+03,2.688000000000000000e+08,1.024010786735448930e-01
5.502000000000000000e+03,2.688000000000000000e+08,1.024015240066370874e-01
5.503000000000000000e+03,2.688000000000000000e+08,1.024019692587964103e-01
5.504000000000000000e+03,2.688000000000000000e+08,1.024024144300522965e-01
5.505000000000000000e+03,2.688000000000000000e+08,1.024028595204341113e-01
5.506000000000000000e+03,2.688000000000000000e+08,1.024033045299712619e-01
5.507000000000000000e+03,2.688000000000000000e+08,1.024037494586930858e-01
5.508000000000000000e+03,2.688000000000000000e+08,1.024041943066289484e-01
5.509000000000000000e+03,2.688000000000000000e+08,1.024046390738081597e-01
5.510000000000000000e+03,2.688000000000000000e+08,1.024050837602600711e-01
5.511000000000000000e+03,2.688000000000000000e+08,1.024055283660139370e-01
5.512000000000000000e+03,2.688000000000000000e+08,1.024059728910990674e-01
5.513000000000000000e+03,2.688000000000000000e+08,1.024064173355447305e-01
5.514000000000000000e+03,2.688000000000000000e+08,1.024068616993801806e-01
5.515000000000000000e+03,2.688000000000000000e+08,1.024073059826346443e-01
5.516000000000000000e+03,2.688000000000000000e+08,1.024077501853373207e-01
5.517000000000000000e+03,2.688000000000000000e+08,1.024081943075174500e-01
5.518000000000000000e+03,2.688000000000000000e+08,1.024086383492042174e-01
5.519000000000000000e+03,2.688000000000000000e+08,1.024090823104267800e-01
5.520000000000000000e+03,2.688000000000000000e+08,1.024095261912142951e-01
5.521000000000000000e+03,2.688000000000000000e+08,1.024099699915959200e-01
5.522000000000000000e+03,2.688000000000000000e+08,1.024104137116007562e-01
5.523000000000000000e+03,2.688000000000000000e+08,1.024108573512579196e-01
5.524000000000000000e+03,2.688000000000000000e+08,1.024113009105965116e-01
5.525000000000000000e+03,2.688000000000000000e+08,1.024117443896455926e-01
5.526000000000000000e+03,2.688000000000000000e+08,1.024121877884342502e-01
5.527000000000000000e+03,2.688000000000000000e+08,1.024126311069914891e-01
5.528000000000000000e+03,2.688000000000000000e+08,1.024130743453463971e-01
5.529000000000000000e+03,2.688000000000000000e+08,1.024135175035279510e-01
5.530000000000000000e+03,2.688000000000000000e+08,1.024139605815651416e-01
5.531000000000000000e+03,2.688000000000000000e+08,1.024144035794869734e-01
5.532000000000000000e+03,2.688000000000000000e+08,1.024148464973223954e-01
5.533000000000000000e+03,2.688000000000000000e+08,1.024152893351003846e-01
5.534000000000000000e+03,2.688000000000000000e+08,1.024157320928498482e-01
5.535000000000000000e+03,2.688000000000000000e+08,1.024161747705997216e-01
5.536000000000000000e+03,2.688000000000000000e+08,1.024166173683788844e-01
5.537000000000000000e+03,2.688000000000000000e+08,1.024170598862162856e-01
5.538000000000000000e+03,2.688000000000000000e+08,1.024175023241407356e-01
5.539000000000000000e+03,2.688000000000000000e+08,1.024179446821811140e-01
5.540000000000000000e+03,2.688000000000000000e+08,1.024183869603662728e-01
5.541000000000000000e+03,2.688000000000000000e+08,1.024188291587250221e-01
5.542000000000000000e+03,2.688000000000000000e+08,1.024192712772861724e-01
5.543000000000000000e+03,2.688000000000000000e+08,1.024197133160785339e-01
5.544000000000000000e+03,2.688000000000000000e+08,1.024201552751308614e-01
5.545000000000000000e+03,2.688000000000000000e+08,1.024205971544719651e-01
5.546000000000000000e+03,2.688000000000000000e+08,1.024210389541305166e-01
5.547000000000000000e+03,2.688000000000000000e+08,1.024214806741353262e-01
5.548000000000000000e+03,2.688000000000000000e+08,1.024219223145150792e-01
5.549000000000000000e+03,2.688000000000000000e+08,1.024223638752984611e-01
5.550000000000000000e+03,2.688000000000000000e+08,1.024228053565141711e-01
5.551000000000000000e+03,2.688000000000000000e+08,1.024232467581909084e-01
5.552000000000000000e+03,2.688000000000000000e+08,1.024236880803572752e-01
5.553000000000000000e+03,2.688000000000000000e+08,1.024241293230419431e-01
5.554000000000000000e+03,2.688000000000000000e+08,1.024245704862735279e-01
5.555000000000000000e+03,2.688000000000000000e+08,1.024250115700806457e-01
5.556000000000000000e+03,2.688000000000000000e+08,1.024254525744918709e-01
5.557000000000000000e+03,2.688000000000000000e+08,1.024258934995358195e-01
5.558000000000000000e+03,2.688000000000000000e+08,1.024263343452410102e-01
5.559000000000000000e+03,2.688000000000000000e+08,1.024267751116360037e-01
5.560000000000000000e+03,2.688000000000000000e+08,1.024272157987493465e-01
5.561000000000000000e+03,2.688000000000000000e+08,1.024276564066095435e-01
5.562000000000000000e+03,2.688000000000000000e+08,1.024280969352450860e-01
5.563000000000000000e+03,2.688000000000000000e+08,1.024285373846844788e-01
5.564000000000000000e+03,2.688000000000000000e+08,1.024289777549561714e-01
5.565000000000000000e+03,2.688000000000000000e+08,1.024294180460886272e-01
5.566000000000000000e+03,2.688000000000000000e+08,1.024298582581103095e-01
5.567000000000000000e+03,2.688000000000000000e+08,1.024302983910495984e-01
5.568000000000000000e+03,2.688000000000000000e+08,1.024307384449349434e-01
5.569000000000000000e+03,2.688000000000000000e+08,1.024311784197946967e-01
5.570000000000000000e+03,2.688000000000000000e+08,1.024316183156572524e-01
5.571000000000000000e+03,2.688000000000000000e+08,1.024320581325510043e-01
5.572000000000000000e+03,2.688000000000000000e+08,1.024324978705042771e-01
5.573000000000000000e+03,2.688000000000000000e+08,1.024329375295453676e-01
5.574000000000000000e+03,2.688000000000000000e+08,1.024333771097026419e-01
5.575000000000000000e+03,2.688000000000000000e+08,1.024338166110043968e-01
5.576000000000000000e+03,2.688000000000000000e+08,1.024342560334788876e-01
5.577000000000000000e+03,2.688000000000000000e+08,1.024346953771544111e-01
5.578000000000000000e+03,2.688000000000000000e+08,1.024351346420592224e-01
5.579000000000000000e+03,2.688000000000000000e+08,1.024355738282215489e-01
5.580000000000000000e+03,2.688000000000000000e+08,1.024360129356696320e-01
5.581000000000000000e+03,2.688000000000000000e+08,1.024364519644316712e-01
5.582000000000000000e+03,2.688000000000000000e+08,1.024368909145358525e-01
5.583000000000000000e+03,2.688000000000000000e+08,1.024373297860103754e-01
5.584000000000000000e+03,2.688000000000000000e+08,1.024377685788834258e-01
5.585000000000000000e+03,2.688000000000000000e+08,1.024382072931830784e-01
5.586000000000000000e+03,2.688000000000000000e+08,1.024386459289375606e-01
5.587000000000000000e+03,2.688000000000000000e+08,1.024390844861749333e-01
5.588000000000000000e+03,2.688000000000000000e+08,1.024395229649232991e-01
5.589000000000000000e+03,2.688000000000000000e+08,1.024399613652107605e-01
5.590000000000000000e+03,2.688000000000000000e+08,1.024403996870654199e-01
5.591000000000000000e+03,2.688000000000000000e+08,1.024408379305152827e-01
5.592000000000000000e+03,2.688000000000000000e+08,1.024412760955884516e-01
5.593000000000000000e+03,2.688000000000000000e+08,1.024417141823128902e-01
5.594000000000000000e+03,2.688000000000000000e+08,1.024421521907166732e-01
5.595000000000000000e+03,2.688000000000000000e+08,1.024425901208277645e-01
5.596000000000000000e+03,2.688000000000000000e+08,1.024430279726741555e-01
5.597000000000000000e+03,2.688000000000000000e+08,1.024434657462838377e-01
5.598000000000000000e+03,2.688000000000000000e+08,1.024439034416847194e-01
5.599000000000000000e+03,2.688000000000000000e+08,1.024443410589048059e-01
5.600000000000000000e+03,2.688000000000000000e+08,1.024447785979719500e-01
5.601000000000000000e+03,2.688000000000000000e+08,1.024452160589140876e-01
5.602000000000000000e+03,2.688000000000000000e+08,1.024456534417591408e-01
5.603000000000000000e+03,2.688000000000000000e+08,1.024460907465349624e-01
5.604000000000000000e+03,2.688000000000000000e+08,1.024465279732694051e-01
5.605000000000000000e+03,2.688000000000000000e+08,1.024469651219903493e-01
5.606000000000000000e+03,2.688000000000000000e+08,1.024474021927256062e-01
5.607000000000000000e+03,2.688000000000000000e+08,1.024478391855030007e-01
5.608000000000000000e+03,2.688000000000000000e+08,1.024482761003503439e-01
5.609000000000000000e+03,2.688000000000000000e+08,1.024487129372954330e-01
5.610000000000000000e+03,2.688000000000000000e+08,1.024491496963660375e-01
5.611000000000000000e+03,2.688000000000000000e+08,1.024495863775898852e-01
5.612000000000000000e+03,2.688000000000000000e+08,1.024500229809947732e-01
5.613000000000000000e+03,2.688000000000000000e+08,1.024504595066084017e-01
5.614000000000000000e+03,2.688000000000000000e+08,1.024508959544584985e-01
5.615000000000000000e+03,2.688000000000000000e+08,1.024513323245727359e-01
5.616000000000000000e+03,2.688000000000000000e+08,1.024517686169788555e-01
5.617000000000000000e+03,2.688000000000000000e+08,1.024522048317044742e-01
5.618000000000000000e+03,2.688000000000000000e+08,1.024526409687772643e-01
5.619000000000000000e+03,2.688000000000000000e+08,1.024530770282248981e-01
5.620000000000000000e+03,2.688000000000000000e+08,1.024535130100749508e-01
5.621000000000000000e+03,2.688000000000000000e+08,1.024539489143550947e-01
5.622000000000000000e+03,2.688000000000000000e+08,1.024543847410928632e-01
5.623000000000000000e+03,2.688000000000000000e+08,1.024548204903159010e-01
5.624000000000000000e+03,2.688000000000000000e+08,1.024552561620517277e-01
5.625000000000000000e+03,2.688000000000000000e+08,1.024556917563279324e-01
5.626000000000000000e+03,2.688000000000000000e+08,1.024561272731720207e-01
5.627000000000000000e+03,2.688000000000000000e+08,1.024565627126115402e-01
5.628000000000000000e+03,2.688000000000000000e+08,1.024569980746739967e-01
5.629000000000000000e+03,2.688000000000000000e+08,1.024574333593868819e-01
5.630000000000000000e+03,2.688000000000000000e+08,1.024578685667776601e-01
5.631000000000000000e+03,2.688000000000000000e+08,1.024583036968738231e-01
5.632000000000000000e+03,2.688000000000000000e+08,1.024587387497028074e-01
5.633000000000000000e+03,2.688000000000000000e+08,1.024591737252920631e-01
5.634000000000000000e+03,2.688000000000000000e+08,1.024596086236689851e-01
5.635000000000000000e+03,2.688000000000000000e+08,1.024600434448609959e-01
5.636000000000000000e+03,2.688000000000000000e+08,1.024604781888955041e-01
5.637000000000000000e+03,2.688000000000000000e+08,1.024609128557998627e-01
5.638000000000000000e+03,2.688000000000000000e+08,1.024613474456014528e-01
5.639000000000000000e+03,2.688000000000000000e+08,1.024617819583275996e-01
5.640000000000000000e+03,2.688000000000000000e+08,1.024622163940056702e-01
5.641000000000000000e+03,2.688000000000000000e+08,1.024626507526629621e-01
5.642000000000000000e+03,2.688000000000000000e+08,1.024630850343267591e-01
